Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model;Detected
vector;newton.c;15;0.5410127639770508;0-2;LSB bit-flip;1
value;newton.c;7;0.8420252799987793;0-2;LSB bit-flip;1
f_input;newton.c;16;1.0329234600067139;0-2;LSB bit-flip;1
result;newton.c;56;0.36072754859924316;0-2;LSB bit-flip;1
vector;newton.c;56;1.488363265991211;0-2;LSB bit-flip;1
vector;newton.c;15;1.0960793495178223;0-2;LSB bit-flip;1
value;newton.c;7;0.995811939239502;0-2;LSB bit-flip;1
value;newton.c;7;0.4418647289276123;0-2;LSB bit-flip;1
vector;newton.c;15;0.8013648986816406;0-2;LSB bit-flip;1
allowed_error;newton.c;45;0.6638574600219727;0-2;LSB bit-flip;1
m;newton.c;46;0.8047268390655518;0-2;LSB bit-flip;1
vector;newton.c;15;1.08970308303833;0-2;LSB bit-flip;1
result;newton.c;56;0.8614869117736816;0-2;LSB bit-flip;1
i;newton.c;58;0.7755358219146729;0-2;LSB bit-flip;1
result;newton.c;56;1.3261637687683105;0-2;LSB bit-flip;1
value;newton.c;45;0.7228438854217529;0-2;LSB bit-flip;1
vector;newton.c;56;1.6744403839111328;0-2;LSB bit-flip;1
value;newton.c;45;1.4629206657409668;0-2;LSB bit-flip;1
value;newton.c;7;1.2185075283050537;0-2;LSB bit-flip;1
value;newton.c;7;0.6677286624908447;0-2;LSB bit-flip;1
vector;newton.c;15;0.32358884811401367;0-2;LSB bit-flip;1
value;newton.c;45;0.7073440551757812;0-2;LSB bit-flip;1
vector;newton.c;15;1.1056437492370605;0-2;LSB bit-flip;1
vector;newton.c;15;0.22413301467895508;0-2;LSB bit-flip;1
i;newton.c;58;0.8188498020172119;0-2;LSB bit-flip;1
vector;newton.c;15;0.7563655376434326;0-2;LSB bit-flip;1
result;newton.c;56;0.9949121475219727;0-2;LSB bit-flip;1
allowed_error;newton.c;45;0.6708168983459473;0-2;LSB bit-flip;1
vector;newton.c;15;0.34412622451782227;0-2;LSB bit-flip;1
value;newton.c;45;0.34087228775024414;0-2;LSB bit-flip;1
vector;newton.c;15;0.4252307415008545;0-2;LSB bit-flip;1
result;newton.c;56;1.1889164447784424;0-2;LSB bit-flip;1
vector;newton.c;56;1.1249961853027344;0-2;LSB bit-flip;1
vector;newton.c;56;0.754457950592041;0-2;LSB bit-flip;1
value;newton.c;45;0.39744091033935547;0-2;LSB bit-flip;1
vector;newton.c;15;0.9685492515563965;0-2;LSB bit-flip;1
value;newton.c;45;0.5295326709747314;0-2;LSB bit-flip;1
value;newton.c;45;0.6291255950927734;0-2;LSB bit-flip;1
vector;newton.c;56;0.5117344856262207;0-2;LSB bit-flip;1
value;newton.c;45;1.7049486637115479;0-2;LSB bit-flip;1
result;newton.c;56;0.49292659759521484;0-2;LSB bit-flip;1
value;newton.c;7;0.6402022838592529;0-2;LSB bit-flip;1
result;newton.c;56;1.6039516925811768;0-2;LSB bit-flip;1
value;newton.c;45;0.865339994430542;0-2;LSB bit-flip;1
allowed_error;newton.c;45;0.9040327072143555;0-2;LSB bit-flip;1
vector;newton.c;56;0.7344107627868652;0-2;LSB bit-flip;1
vector;newton.c;56;0.9789018630981445;0-2;LSB bit-flip;1
vector;newton.c;15;0.9273767471313477;0-2;LSB bit-flip;1
value;newton.c;45;0.969895601272583;0-2;LSB bit-flip;1
value;newton.c;45;1.4740192890167236;0-2;LSB bit-flip;1
allowed_error;newton.c;45;0.2504119873046875;0-2;LSB bit-flip;1
value;newton.c;7;0.3203582763671875;0-2;LSB bit-flip;1
vector;newton.c;56;0.5997676849365234;0-2;LSB bit-flip;1
result;newton.c;56;1.1911983489990234;0-2;LSB bit-flip;1
vector;newton.c;56;0.2557661533355713;0-2;LSB bit-flip;1
vector;newton.c;15;0.8344693183898926;0-2;LSB bit-flip;1
value;newton.c;45;0.8773524761199951;0-2;LSB bit-flip;1
vector;newton.c;15;0.22843623161315918;0-2;LSB bit-flip;1
i;newton.c;58;1.205190658569336;0-2;LSB bit-flip;1
result;newton.c;56;0.8465466499328613;0-2;LSB bit-flip;1
result;newton.c;56;0.626288652420044;0-2;LSB bit-flip;1
vector;newton.c;15;0.17965483665466309;0-2;LSB bit-flip;1
i;newton.c;58;0.8035709857940674;0-2;LSB bit-flip;1
value;newton.c;7;0.9702768325805664;0-2;LSB bit-flip;1
value;newton.c;7;1.1593327522277832;0-2;LSB bit-flip;1
allowed_error;newton.c;60;0.9154787063598633;0-2;LSB bit-flip;1
result;newton.c;56;1.1240684986114502;0-2;LSB bit-flip;1
result;newton.c;56;1.8279402256011963;0-2;LSB bit-flip;1
value;newton.c;45;0.8949096202850342;0-2;LSB bit-flip;1
value;newton.c;7;1.2770934104919434;0-2;LSB bit-flip;1
vector;newton.c;15;0.9866917133331299;0-2;LSB bit-flip;1
value;newton.c;7;1.26381254196167;0-2;LSB bit-flip;1
value;newton.c;7;1.3080501556396484;0-2;LSB bit-flip;1
allowed_error;newton.c;60;1.2054619789123535;0-2;LSB bit-flip;1
vector;newton.c;15;0.5957415103912354;0-2;LSB bit-flip;1
vector;newton.c;56;0.7696151733398438;0-2;LSB bit-flip;1
result;newton.c;56;0.45486879348754883;0-2;LSB bit-flip;1
value;newton.c;45;0.24507999420166016;0-2;LSB bit-flip;1
allowed_error;newton.c;45;1.483874797821045;0-2;LSB bit-flip;1
vector;newton.c;56;0.8992438316345215;0-2;LSB bit-flip;1
result;newton.c;56;0.47256946563720703;0-2;LSB bit-flip;1
allowed_error;newton.c;45;0.8213803768157959;0-2;LSB bit-flip;1
vector;newton.c;56;0.5588924884796143;0-2;LSB bit-flip;1
value;newton.c;45;0.5514047145843506;0-2;LSB bit-flip;1
result;newton.c;56;0.7016990184783936;0-2;LSB bit-flip;1
result;newton.c;56;1.5199329853057861;0-2;LSB bit-flip;1
vector;newton.c;15;1.1801097393035889;0-2;LSB bit-flip;1
allowed_error;newton.c;45;0.8741953372955322;0-2;LSB bit-flip;1
i;newton.c;58;0.46190738677978516;0-2;LSB bit-flip;1
value;newton.c;45;0.43987107276916504;0-2;LSB bit-flip;1
value;newton.c;7;1.3831086158752441;0-2;LSB bit-flip;1
value;newton.c;7;1.4714224338531494;0-2;LSB bit-flip;1
i;newton.c;58;0.39895009994506836;0-2;LSB bit-flip;1
vector;newton.c;56;0.9519593715667725;0-2;LSB bit-flip;1
result;newton.c;56;0.5383012294769287;0-2;LSB bit-flip;1
result;newton.c;56;0.918358325958252;0-2;LSB bit-flip;1
value;newton.c;7;0.381183385848999;0-2;LSB bit-flip;1
value;newton.c;45;1.000810146331787;0-2;LSB bit-flip;1
value;newton.c;45;0.4796586036682129;0-2;LSB bit-flip;1
i;newton.c;58;1.3603410720825195;0-2;LSB bit-flip;1
result;newton.c;56;0.9550685882568359;0-2;LSB bit-flip;1
i;newton.c;58;1.0738520622253418;0-2;LSB bit-flip;1
value;newton.c;45;0.4432234764099121;0-2;LSB bit-flip;1
i;newton.c;58;0.4331331253051758;0-2;LSB bit-flip;1
result;newton.c;56;1.296917200088501;0-2;LSB bit-flip;1
value;newton.c;45;0.39424777030944824;0-2;LSB bit-flip;1
value;newton.c;45;1.0997741222381592;0-2;LSB bit-flip;1
vector;newton.c;15;0.9208037853240967;0-2;LSB bit-flip;1
result;newton.c;56;0.7416391372680664;0-2;LSB bit-flip;1
allowed_error;newton.c;60;0.8692796230316162;0-2;LSB bit-flip;1
value;newton.c;7;1.4656944274902344;0-2;LSB bit-flip;1
i;newton.c;58;0.9059574604034424;0-2;LSB bit-flip;1
result;newton.c;56;1.2755169868469238;0-2;LSB bit-flip;1
value;newton.c;7;1.0533740520477295;0-2;LSB bit-flip;1
i;newton.c;58;0.8644328117370605;0-2;LSB bit-flip;1
allowed_error;newton.c;45;0.9049346446990967;0-2;LSB bit-flip;1
i;newton.c;58;0.28241920471191406;0-2;LSB bit-flip;1
result;newton.c;56;0.46118664741516113;0-2;LSB bit-flip;1
m;newton.c;46;0.4623405933380127;0-2;LSB bit-flip;1
value;newton.c;7;0.2571892738342285;0-2;LSB bit-flip;1
result;newton.c;56;0.35369229316711426;0-2;LSB bit-flip;1
result;newton.c;56;0.6118659973144531;0-2;LSB bit-flip;1
value;newton.c;45;1.0609838962554932;0-2;LSB bit-flip;1
i;newton.c;58;1.1141753196716309;0-2;LSB bit-flip;1
i;newton.c;58;0.3975954055786133;0-2;LSB bit-flip;1
vector;newton.c;15;1.1456172466278076;0-2;LSB bit-flip;1
value;newton.c;45;0.7266852855682373;0-2;LSB bit-flip;1
value;newton.c;45;1.5706310272216797;0-2;LSB bit-flip;1
value;newton.c;7;0.9483871459960938;0-2;LSB bit-flip;1
value;newton.c;45;0.6647717952728271;0-2;LSB bit-flip;1
allowed_error;newton.c;60;1.0420551300048828;0-2;LSB bit-flip;1
result;newton.c;56;0.5436139106750488;0-2;LSB bit-flip;1
allowed_error;newton.c;60;0.9797148704528809;0-2;LSB bit-flip;1
result;newton.c;56;0.5575594902038574;0-2;LSB bit-flip;1
result;newton.c;56;0.9453287124633789;0-2;LSB bit-flip;1
value;newton.c;45;0.44846606254577637;0-2;LSB bit-flip;1
vector;newton.c;15;1.5369656085968018;0-2;LSB bit-flip;1
value;newton.c;7;0.962799072265625;0-2;LSB bit-flip;1
vector;newton.c;15;0.5645465850830078;0-2;LSB bit-flip;1
i;newton.c;58;0.8994796276092529;0-2;LSB bit-flip;1
i;newton.c;58;0.3921997547149658;0-2;LSB bit-flip;1
result;newton.c;56;0.741844654083252;0-2;LSB bit-flip;1
value;newton.c;7;0.7030014991760254;0-2;LSB bit-flip;1
value;newton.c;7;0.9977128505706787;0-2;LSB bit-flip;1
value;newton.c;45;0.3733787536621094;0-2;LSB bit-flip;1
vector;newton.c;56;1.1746768951416016;0-2;LSB bit-flip;1
value;newton.c;7;0.24551939964294434;0-2;LSB bit-flip;1
allowed_error;newton.c;45;0.347423791885376;0-2;LSB bit-flip;1
i;newton.c;58;1.578141689300537;0-2;LSB bit-flip;1
result;newton.c;56;0.5900897979736328;0-2;LSB bit-flip;1
value;newton.c;7;1.0449085235595703;0-2;LSB bit-flip;1
result;newton.c;56;0.546881914138794;0-2;LSB bit-flip;1
value;newton.c;45;1.5776221752166748;0-2;LSB bit-flip;1
m;newton.c;46;1.1682705879211426;0-2;LSB bit-flip;1
vector;newton.c;56;1.1714756488800049;0-2;LSB bit-flip;1
result;newton.c;56;0.36886048316955566;0-2;LSB bit-flip;1
value;newton.c;45;0.600745439529419;0-2;LSB bit-flip;1
vector;newton.c;15;0.37798476219177246;0-2;LSB bit-flip;1
allowed_error;newton.c;45;0.8559997081756592;0-2;LSB bit-flip;1
value;newton.c;7;0.9648892879486084;0-2;LSB bit-flip;1
value;newton.c;45;1.7020468711853027;0-2;LSB bit-flip;1
i;newton.c;58;0.29735422134399414;0-2;LSB bit-flip;1
result;newton.c;56;1.2745392322540283;0-2;LSB bit-flip;1
vector;newton.c;56;0.3936767578125;0-2;LSB bit-flip;1
m;newton.c;46;1.5109431743621826;0-2;LSB bit-flip;1
vector;newton.c;56;0.5192296504974365;0-2;LSB bit-flip;1
value;newton.c;7;0.34717607498168945;0-2;LSB bit-flip;1
result;newton.c;56;0.8796646595001221;0-2;LSB bit-flip;1
vector;newton.c;56;1.4938199520111084;0-2;LSB bit-flip;1
i;newton.c;58;0.9025917053222656;0-2;LSB bit-flip;1
value;newton.c;45;1.1145849227905273;0-2;LSB bit-flip;1
value;newton.c;45;1.2711842060089111;0-2;LSB bit-flip;1
value;newton.c;7;0.3585793972015381;0-2;LSB bit-flip;1
vector;newton.c;15;0.9555120468139648;0-2;LSB bit-flip;1
vector;newton.c;56;0.21497583389282227;0-2;LSB bit-flip;1
result;newton.c;56;1.4857683181762695;0-2;LSB bit-flip;1
result;newton.c;56;1.1097006797790527;0-2;LSB bit-flip;1
result;newton.c;56;0.9648983478546143;0-2;LSB bit-flip;1
result;newton.c;56;1.2288942337036133;0-2;LSB bit-flip;1
result;newton.c;56;0.6864674091339111;0-2;LSB bit-flip;1
i;newton.c;58;0.8318350315093994;0-2;LSB bit-flip;1
result;newton.c;56;0.8991470336914062;0-2;LSB bit-flip;1
i;newton.c;58;1.1653378009796143;0-2;LSB bit-flip;1
result;newton.c;56;0.8655271530151367;0-2;LSB bit-flip;1
vector;newton.c;15;0.2952752113342285;0-2;LSB bit-flip;1
i;newton.c;58;0.4866197109222412;0-2;LSB bit-flip;1
allowed_error;newton.c;60;0.34050941467285156;0-2;LSB bit-flip;1
value;newton.c;7;0.6357159614562988;0-2;LSB bit-flip;1
value;newton.c;45;0.38294196128845215;0-2;LSB bit-flip;1
allowed_error;newton.c;45;1.0596802234649658;0-2;LSB bit-flip;1
vector;newton.c;56;0.3611283302307129;0-2;LSB bit-flip;1
result;newton.c;56;1.1716961860656738;0-2;LSB bit-flip;1
vector;newton.c;15;0.3491940498352051;0-2;LSB bit-flip;1
value;newton.c;45;0.9619698524475098;0-2;LSB bit-flip;1
vector;newton.c;15;1.1936752796173096;0-2;LSB bit-flip;1
value;newton.c;7;0.8571574687957764;0-2;LSB bit-flip;1
i;newton.c;58;0.36670494079589844;0-2;LSB bit-flip;1
value;newton.c;7;0.3733401298522949;0-2;LSB bit-flip;1
result;newton.c;56;0.4921252727508545;0-2;LSB bit-flip;1
result;newton.c;56;1.3837780952453613;0-2;LSB bit-flip;1
value;newton.c;7;0.9313075542449951;0-2;LSB bit-flip;1
value;newton.c;45;1.7213735580444336;0-2;LSB bit-flip;1
vector;newton.c;15;0.22319531440734863;0-2;LSB bit-flip;1
result;newton.c;56;1.2609121799468994;0-2;LSB bit-flip;1
result;newton.c;56;1.5318212509155273;0-2;LSB bit-flip;1
i;newton.c;58;1.7809598445892334;0-2;LSB bit-flip;1
result;newton.c;56;0.4325895309448242;0-2;LSB bit-flip;1
allowed_error;newton.c;45;0.899911642074585;0-2;LSB bit-flip;1
vector;newton.c;56;0.4103395938873291;0-2;LSB bit-flip;1
vector;newton.c;15;0.449786901473999;0-2;LSB bit-flip;1
value;newton.c;7;1.245358943939209;0-2;LSB bit-flip;1
allowed_error;newton.c;45;1.048537254333496;0-2;LSB bit-flip;1
i;newton.c;58;1.160674810409546;0-2;LSB bit-flip;1
value;newton.c;7;0.6712775230407715;0-2;LSB bit-flip;1
result;newton.c;56;0.7088837623596191;0-2;LSB bit-flip;1
vector;newton.c;15;0.57798171043396;0-2;LSB bit-flip;1
allowed_error;newton.c;45;0.35226011276245117;0-2;LSB bit-flip;1
value;newton.c;45;1.1874816417694092;0-2;LSB bit-flip;1
value;newton.c;45;0.5068256855010986;0-2;LSB bit-flip;1
value;newton.c;45;0.7058207988739014;0-2;LSB bit-flip;1
value;newton.c;45;1.2296152114868164;0-2;LSB bit-flip;1
m;newton.c;46;1.0245335102081299;0-2;LSB bit-flip;1
value;newton.c;45;0.9623260498046875;0-2;LSB bit-flip;1
result;newton.c;56;1.366250991821289;0-2;LSB bit-flip;1
value;newton.c;45;0.9045825004577637;0-2;LSB bit-flip;1
vector;newton.c;15;0.4664573669433594;0-2;LSB bit-flip;1
value;newton.c;45;0.8524444103240967;0-2;LSB bit-flip;1
i;newton.c;58;0.7385811805725098;0-2;LSB bit-flip;1
value;newton.c;7;0.7987461090087891;0-2;LSB bit-flip;1
value;newton.c;45;0.890204668045044;0-2;LSB bit-flip;1
i;newton.c;58;0.886728048324585;0-2;LSB bit-flip;1
value;newton.c;45;1.1868939399719238;0-2;LSB bit-flip;1
m;newton.c;46;0.8705728054046631;0-2;LSB bit-flip;1
value;newton.c;7;0.35065579414367676;0-2;LSB bit-flip;1
value;newton.c;11;1.172534704208374;0-2;LSB bit-flip;1
value;newton.c;7;1.6196482181549072;0-2;LSB bit-flip;1
value;newton.c;45;0.9906418323516846;0-2;LSB bit-flip;1
vector;newton.c;15;0.3401529788970947;0-2;LSB bit-flip;1
value;newton.c;45;0.5172967910766602;0-2;LSB bit-flip;1
vector;newton.c;15;1.1931545734405518;0-2;LSB bit-flip;1
i;newton.c;58;0.7023828029632568;0-2;LSB bit-flip;1
i;newton.c;58;0.7825515270233154;0-2;LSB bit-flip;1
value;newton.c;45;1.506695032119751;0-2;LSB bit-flip;1
value;newton.c;11;0.8247268199920654;0-2;LSB bit-flip;1
result;newton.c;56;0.6883642673492432;0-2;LSB bit-flip;1
vector;newton.c;15;1.658306360244751;0-2;LSB bit-flip;1
value;newton.c;45;1.793485164642334;0-2;LSB bit-flip;1
vector;newton.c;15;0.9467403888702393;0-2;LSB bit-flip;1
i;newton.c;58;1.1009011268615723;0-2;LSB bit-flip;1
value;newton.c;45;1.0747599601745605;0-2;LSB bit-flip;1
vector;newton.c;56;0.8170154094696045;0-2;LSB bit-flip;1
result;newton.c;56;0.9430599212646484;0-2;LSB bit-flip;1
vector;newton.c;15;0.47652268409729004;0-2;LSB bit-flip;1
last_digit_odd;../include/rounding-mode.h;43;0.7644844055175781;0-2;LSB bit-flip;1
result;newton.c;56;0.7566976547241211;0-2;LSB bit-flip;1
vector;newton.c;15;0.8971638679504395;0-2;LSB bit-flip;1
value;newton.c;7;0.35140299797058105;0-2;LSB bit-flip;1
result;newton.c;56;1.2325658798217773;0-2;LSB bit-flip;1
value;newton.c;45;0.9446709156036377;0-2;LSB bit-flip;1
value;newton.c;45;1.0138437747955322;0-2;LSB bit-flip;1
result;newton.c;56;1.1352910995483398;0-2;LSB bit-flip;1
value;newton.c;45;0.7300167083740234;0-2;LSB bit-flip;1
result;newton.c;56;1.2345411777496338;0-2;LSB bit-flip;1
value;newton.c;45;1.3118398189544678;0-2;LSB bit-flip;1
value;newton.c;45;0.9732146263122559;0-2;LSB bit-flip;1
i;newton.c;58;0.9284286499023438;0-2;LSB bit-flip;1
value;newton.c;45;1.1947448253631592;0-2;LSB bit-flip;1
value;newton.c;7;0.5975127220153809;0-2;LSB bit-flip;1
result;newton.c;56;1.07063627243042;0-2;LSB bit-flip;1
allowed_error;newton.c;60;0.33383798599243164;0-2;LSB bit-flip;1
value;newton.c;7;0.8608067035675049;0-2;LSB bit-flip;1
i;newton.c;58;1.0171043872833252;0-2;LSB bit-flip;1
i;newton.c;58;0.5184531211853027;0-2;LSB bit-flip;1
value;newton.c;45;1.0351030826568604;0-2;LSB bit-flip;1
result;newton.c;56;0.8263778686523438;0-2;LSB bit-flip;1
value;newton.c;45;0.4880645275115967;0-2;LSB bit-flip;1
value;newton.c;45;1.2327568531036377;0-2;LSB bit-flip;1
result;newton.c;56;0.6137592792510986;0-2;LSB bit-flip;1
i;newton.c;58;1.790781021118164;0-2;LSB bit-flip;1
allowed_error;newton.c;45;0.47118639945983887;0-2;LSB bit-flip;1
result;newton.c;56;0.5210578441619873;0-2;LSB bit-flip;1
i;newton.c;58;0.67561936378479;0-2;LSB bit-flip;1
value;newton.c;45;1.386826753616333;0-2;LSB bit-flip;1
result;newton.c;56;1.2874739170074463;0-2;LSB bit-flip;1
value;newton.c;45;1.6734063625335693;0-2;LSB bit-flip;1
value;newton.c;45;1.1966452598571777;0-2;LSB bit-flip;1
vector;newton.c;15;1.0021381378173828;0-2;LSB bit-flip;1
vector;newton.c;56;0.7444136142730713;0-2;LSB bit-flip;1
value;newton.c;45;1.270958662033081;0-2;LSB bit-flip;1
result;newton.c;56;1.2229933738708496;0-2;LSB bit-flip;1
i;newton.c;58;0.9240543842315674;0-2;LSB bit-flip;1
value;newton.c;45;0.6742453575134277;0-2;LSB bit-flip;1
value;newton.c;45;1.15525484085083;0-2;LSB bit-flip;1
vector;newton.c;56;0.7149465084075928;0-2;LSB bit-flip;1
i;newton.c;58;0.7846474647521973;0-2;LSB bit-flip;1
value;newton.c;45;0.6859352588653564;0-2;LSB bit-flip;1
result;newton.c;56;1.2579307556152344;0-2;LSB bit-flip;1
result;newton.c;56;1.0180103778839111;0-2;LSB bit-flip;1
value;newton.c;45;0.45096707344055176;0-2;LSB bit-flip;1
value;newton.c;7;0.36202025413513184;0-2;LSB bit-flip;1
result;newton.c;56;1.2598752975463867;0-2;LSB bit-flip;1
vector;newton.c;56;1.4170405864715576;0-2;LSB bit-flip;1
value;newton.c;45;1.605811595916748;0-2;LSB bit-flip;1
value;newton.c;45;0.9157614707946777;0-2;LSB bit-flip;1
value;newton.c;7;0.7673990726470947;0-2;LSB bit-flip;1
i;newton.c;58;0.2649383544921875;0-2;LSB bit-flip;1
allowed_error;newton.c;60;1.2841758728027344;0-2;LSB bit-flip;1
i;newton.c;58;0.5324594974517822;0-2;LSB bit-flip;1
value;newton.c;7;0.4401562213897705;0-2;LSB bit-flip;1
vector;newton.c;56;1.0759904384613037;0-2;LSB bit-flip;1
result;newton.c;56;1.6735763549804688;0-2;LSB bit-flip;1
result;newton.c;56;1.4515411853790283;0-2;LSB bit-flip;1
value;newton.c;45;0.7173726558685303;0-2;LSB bit-flip;1
value;newton.c;7;0.7961025238037109;0-2;LSB bit-flip;1
value;newton.c;45;1.2971148490905762;0-2;LSB bit-flip;1
value;newton.c;7;1.4876070022583008;0-2;LSB bit-flip;1
result;newton.c;56;1.2257099151611328;0-2;LSB bit-flip;1
vector;newton.c;15;0.6100378036499023;0-2;LSB bit-flip;1
value;newton.c;45;0.27593088150024414;0-2;LSB bit-flip;1
i;newton.c;58;0.3820478916168213;0-2;LSB bit-flip;1
i;newton.c;58;0.7255957126617432;0-2;LSB bit-flip;1
vector;newton.c;56;0.4388427734375;0-2;LSB bit-flip;1
value;newton.c;7;0.867652177810669;0-2;LSB bit-flip;1
vector;newton.c;15;0.8340551853179932;0-2;LSB bit-flip;1
vector;newton.c;56;0.4915597438812256;0-2;LSB bit-flip;1
result;newton.c;56;0.4989140033721924;0-2;LSB bit-flip;1
vector;newton.c;56;0.834928035736084;0-2;LSB bit-flip;1
result;newton.c;56;0.881375789642334;0-2;LSB bit-flip;1
i;newton.c;58;1.2387588024139404;0-2;LSB bit-flip;1
value;newton.c;45;0.5366604328155518;0-2;LSB bit-flip;1
value;newton.c;45;1.6084144115447998;0-2;LSB bit-flip;1
value;newton.c;45;0.5437531471252441;0-2;LSB bit-flip;1
result;newton.c;56;1.0766065120697021;0-2;LSB bit-flip;1
i;newton.c;58;1.059574842453003;0-2;LSB bit-flip;1
result;newton.c;56;1.487579584121704;0-2;LSB bit-flip;1
result;newton.c;56;1.4850399494171143;0-2;LSB bit-flip;1
value;newton.c;45;1.0421302318572998;0-2;LSB bit-flip;1
value;newton.c;7;1.1717190742492676;0-2;LSB bit-flip;1
value;newton.c;11;0.3540215492248535;0-2;LSB bit-flip;1
value;newton.c;11;0.575404167175293;0-2;LSB bit-flip;1
i;newton.c;58;1.0007281303405762;0-2;LSB bit-flip;1
m;newton.c;46;1.6351745128631592;0-2;LSB bit-flip;1
m;newton.c;46;1.480884075164795;0-2;LSB bit-flip;1
vector;newton.c;56;1.4569447040557861;0-2;LSB bit-flip;1
value;newton.c;45;0.47432374954223633;0-2;LSB bit-flip;1
i;newton.c;58;0.9621868133544922;0-2;LSB bit-flip;1
value;newton.c;45;1.158764123916626;0-2;LSB bit-flip;1
allowed_error;newton.c;45;0.6326487064361572;0-2;LSB bit-flip;1
value;newton.c;45;1.188664197921753;0-2;LSB bit-flip;1
result;newton.c;56;0.9074723720550537;0-2;LSB bit-flip;1
value;newton.c;45;0.9696433544158936;0-2;LSB bit-flip;1
allowed_error;newton.c;60;0.9731366634368896;0-2;LSB bit-flip;1
result;newton.c;56;1.094630479812622;0-2;LSB bit-flip;1
allowed_error;newton.c;60;0.8169400691986084;0-2;LSB bit-flip;1
value;newton.c;7;1.2444477081298828;0-2;LSB bit-flip;1
i;newton.c;58;1.1745190620422363;0-2;LSB bit-flip;1
value;newton.c;45;0.3762669563293457;0-2;LSB bit-flip;1
value;newton.c;7;1.1449406147003174;0-2;LSB bit-flip;1
i;newton.c;58;0.6204068660736084;0-2;LSB bit-flip;1
i;newton.c;58;0.7923097610473633;0-2;LSB bit-flip;1
m;newton.c;46;0.7238514423370361;0-2;LSB bit-flip;1
result;newton.c;56;1.0976941585540771;0-2;LSB bit-flip;1
i;newton.c;58;0.6702582836151123;0-2;LSB bit-flip;1
vector;newton.c;15;0.9828908443450928;0-2;LSB bit-flip;1
value;newton.c;45;1.4910423755645752;0-2;LSB bit-flip;1
result;newton.c;56;1.010596513748169;0-2;LSB bit-flip;1
allowed_error;newton.c;45;0.404447078704834;0-2;LSB bit-flip;1
result;newton.c;56;1.1945903301239014;0-2;LSB bit-flip;1
value;newton.c;45;0.7372775077819824;0-2;LSB bit-flip;1
result;newton.c;56;1.279062032699585;0-2;LSB bit-flip;1
value;newton.c;45;0.7929046154022217;0-2;LSB bit-flip;1
value;newton.c;7;0.8052022457122803;0-2;LSB bit-flip;1
vector;newton.c;56;0.349780797958374;0-2;LSB bit-flip;1
vector;newton.c;56;0.7862963676452637;0-2;LSB bit-flip;1
value;newton.c;7;1.087508201599121;0-2;LSB bit-flip;1
value;newton.c;45;1.5363805294036865;0-2;LSB bit-flip;1
value;newton.c;7;1.2178313732147217;0-2;LSB bit-flip;1
vector;newton.c;15;0.40367722511291504;0-2;LSB bit-flip;1
value;newton.c;45;0.660036563873291;0-2;LSB bit-flip;1
result;newton.c;56;1.0677249431610107;0-2;LSB bit-flip;1
value;newton.c;45;0.872542142868042;0-2;LSB bit-flip;1
value;newton.c;45;1.2828669548034668;0-2;LSB bit-flip;1
value;newton.c;45;0.6360645294189453;0-2;LSB bit-flip;1
vector;newton.c;56;0.39402294158935547;0-2;LSB bit-flip;1
result;newton.c;56;0.8281328678131104;0-2;LSB bit-flip;1
result;newton.c;56;0.9210832118988037;0-2;LSB bit-flip;1
value;newton.c;7;0.9586093425750732;0-2;LSB bit-flip;1
vector;newton.c;56;0.588254451751709;0-2;LSB bit-flip;1
value;newton.c;7;1.2268943786621094;0-2;LSB bit-flip;1
value;newton.c;45;1.170522928237915;0-2;LSB bit-flip;1
value;newton.c;45;1.2320442199707031;0-2;LSB bit-flip;1
result;newton.c;56;0.8296682834625244;0-2;LSB bit-flip;1
value;newton.c;45;1.0847020149230957;0-2;LSB bit-flip;1
vector;newton.c;15;0.5746607780456543;0-2;LSB bit-flip;1
result;newton.c;56;1.3024394512176514;0-2;LSB bit-flip;1
value;newton.c;7;0.6325080394744873;0-2;LSB bit-flip;1
result;newton.c;56;0.5603611469268799;0-2;LSB bit-flip;1
i;newton.c;58;0.36246323585510254;0-2;LSB bit-flip;1
i;newton.c;58;1.2249162197113037;0-2;LSB bit-flip;1
value;newton.c;7;0.342271089553833;0-2;LSB bit-flip;1
i;newton.c;58;0.849341869354248;0-2;LSB bit-flip;1
value;newton.c;45;0.7518608570098877;0-2;LSB bit-flip;1
result;newton.c;56;0.5088291168212891;0-2;LSB bit-flip;1
vector;newton.c;15;0.5272562503814697;0-2;LSB bit-flip;1
value;newton.c;45;0.46839356422424316;0-2;LSB bit-flip;1
value;newton.c;45;0.44606971740722656;0-2;LSB bit-flip;1
vector;newton.c;15;0.979966402053833;0-2;LSB bit-flip;1
result;newton.c;56;1.1711304187774658;0-2;LSB bit-flip;1
value;newton.c;45;1.1384408473968506;0-2;LSB bit-flip;1
result;newton.c;56;1.4280083179473877;0-2;LSB bit-flip;1
result;newton.c;56;1.0250434875488281;0-2;LSB bit-flip;1
vector;newton.c;15;1.2576007843017578;0-2;LSB bit-flip;1
vector;newton.c;56;1.0185432434082031;0-2;LSB bit-flip;1
allowed_error;newton.c;60;0.4800865650177002;0-2;LSB bit-flip;1
result;newton.c;56;0.7309420108795166;0-2;LSB bit-flip;1
vector;newton.c;15;0.46961426734924316;0-2;LSB bit-flip;1
result;newton.c;56;0.5179479122161865;0-2;LSB bit-flip;1
value;newton.c;45;0.4298694133758545;0-2;LSB bit-flip;1
