Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model;Detected
value;newton.c;54;0.622438907623291;0-2;LSB bit-flip;0
value;newton.c;54;1.0771996974945068;0-2;LSB bit-flip;0
value;newton.c;54;0.3613440990447998;0-2;LSB bit-flip;0
value;newton.c;54;0.8760602474212646;0-2;LSB bit-flip;0
value;newton.c;54;1.03818941116333;0-2;LSB bit-flip;0
m;newton.c;55;1.5136020183563232;0-2;LSB bit-flip;0
value;newton.c;54;1.2221269607543945;0-2;LSB bit-flip;0
index;newton.c;41;1.8552193641662598;0-2;LSB bit-flip;0
value;newton.c;54;1.2548844814300537;0-2;LSB bit-flip;0
value;newton.c;16;0.9023988246917725;0-2;LSB bit-flip;0
value;newton.c;54;0.62841796875;0-2;LSB bit-flip;0
value;newton.c;16;1.0230536460876465;0-2;LSB bit-flip;0
value;newton.c;16;0.7886335849761963;0-2;LSB bit-flip;0
value;newton.c;54;0.8289101123809814;0-2;LSB bit-flip;0
value;newton.c;54;1.336172103881836;0-2;LSB bit-flip;0
value;newton.c;54;0.7562587261199951;0-2;LSB bit-flip;0
m;newton.c;55;1.1962640285491943;0-2;LSB bit-flip;0
value;newton.c;54;0.9625692367553711;0-2;LSB bit-flip;0
value;newton.c;54;1.621588945388794;0-2;LSB bit-flip;0
index;newton.c;41;1.0502660274505615;0-2;LSB bit-flip;0
allowed_error;newton.c;54;1.5328197479248047;0-2;LSB bit-flip;0
index;newton.c;41;1.4968528747558594;0-2;LSB bit-flip;0
index;newton.c;41;0.8642163276672363;0-2;LSB bit-flip;0
value;newton.c;54;0.703700065612793;0-2;LSB bit-flip;0
value;newton.c;54;0.5949666500091553;0-2;LSB bit-flip;0
value;newton.c;16;1.478071928024292;0-2;LSB bit-flip;0
m;newton.c;55;0.7837638854980469;0-2;LSB bit-flip;0
value;newton.c;20;1.0196754932403564;0-2;LSB bit-flip;0
value;newton.c;54;0.592400074005127;0-2;LSB bit-flip;0
result;newton.c;39;1.4805166721343994;0-2;LSB bit-flip;0
value;newton.c;54;1.1878933906555176;0-2;LSB bit-flip;0
value;newton.c;16;1.1887836456298828;0-2;LSB bit-flip;0
value;newton.c;54;0.4933187961578369;0-2;LSB bit-flip;0
value;newton.c;54;1.2654564380645752;0-2;LSB bit-flip;0
value;newton.c;54;1.4465205669403076;0-2;LSB bit-flip;0
value;newton.c;54;0.8881802558898926;0-2;LSB bit-flip;0
value;newton.c;54;0.8886508941650391;0-2;LSB bit-flip;0
value;newton.c;54;1.5716724395751953;0-2;LSB bit-flip;0
value;newton.c;20;1.244194746017456;0-2;LSB bit-flip;0
value;newton.c;16;1.5087511539459229;0-2;LSB bit-flip;0
value;newton.c;54;0.46869349479675293;0-2;LSB bit-flip;0
value;newton.c;16;1.165304183959961;0-2;LSB bit-flip;0
value;newton.c;54;1.4978857040405273;0-2;LSB bit-flip;0
value;newton.c;54;0.5126063823699951;0-2;LSB bit-flip;0
value;newton.c;54;0.7823896408081055;0-2;LSB bit-flip;0
value;newton.c;16;1.228863000869751;0-2;LSB bit-flip;0
value;newton.c;54;0.6302909851074219;0-2;LSB bit-flip;0
f_output;newton.c;40;1.7271740436553955;0-2;LSB bit-flip;0
index;newton.c;41;1.5443718433380127;0-2;LSB bit-flip;0
value;newton.c;16;0.988184928894043;0-2;LSB bit-flip;0
allowed_error;newton.c;54;0.5882608890533447;0-2;LSB bit-flip;0
value;newton.c;54;1.210705280303955;0-2;LSB bit-flip;0
value;newton.c;54;1.0749168395996094;0-2;LSB bit-flip;0
value;newton.c;54;0.7469017505645752;0-2;LSB bit-flip;0
value;newton.c;54;0.992307186126709;0-2;LSB bit-flip;0
value;newton.c;16;0.9638733863830566;0-2;LSB bit-flip;0
value;newton.c;54;1.5463569164276123;0-2;LSB bit-flip;0
value;newton.c;54;0.9778609275817871;0-2;LSB bit-flip;0
value;newton.c;54;0.48862576484680176;0-2;LSB bit-flip;0
index;newton.c;41;0.9217305183410645;0-2;LSB bit-flip;0
value;newton.c;54;1.0738699436187744;0-2;LSB bit-flip;0
value;newton.c;54;1.0920958518981934;0-2;LSB bit-flip;0
value;newton.c;54;0.5994524955749512;0-2;LSB bit-flip;0
value;newton.c;54;1.4016733169555664;0-2;LSB bit-flip;0
value;newton.c;54;1.1271870136260986;0-2;LSB bit-flip;0
value;newton.c;16;1.0080888271331787;0-2;LSB bit-flip;0
value;newton.c;54;1.2894606590270996;0-2;LSB bit-flip;0
value;newton.c;54;0.8074345588684082;0-2;LSB bit-flip;0
value;newton.c;54;1.6559944152832031;0-2;LSB bit-flip;0
value;newton.c;16;1.2385950088500977;0-2;LSB bit-flip;0
value;newton.c;54;1.3216125965118408;0-2;LSB bit-flip;0
value;newton.c;54;0.36588621139526367;0-2;LSB bit-flip;0
m;newton.c;55;0.8944380283355713;0-2;LSB bit-flip;0
value;newton.c;54;1.483619213104248;0-2;LSB bit-flip;0
value;newton.c;54;0.9505264759063721;0-2;LSB bit-flip;0
index;newton.c;41;1.502025842666626;0-2;LSB bit-flip;0
value;newton.c;54;0.8156945705413818;0-2;LSB bit-flip;0
value;newton.c;54;1.0206396579742432;0-2;LSB bit-flip;0
value;newton.c;16;1.5273983478546143;0-2;LSB bit-flip;0
value;newton.c;54;1.063096046447754;0-2;LSB bit-flip;0
value;newton.c;54;0.4163849353790283;0-2;LSB bit-flip;0
value;newton.c;54;1.0321853160858154;0-2;LSB bit-flip;0
value;newton.c;54;1.2804722785949707;0-2;LSB bit-flip;0
value;newton.c;54;1.3958282470703125;0-2;LSB bit-flip;0
value;newton.c;54;0.680769681930542;0-2;LSB bit-flip;0
value;newton.c;16;1.63067626953125;0-2;LSB bit-flip;0
m;newton.c;55;1.443406581878662;0-2;LSB bit-flip;0
value;newton.c;16;1.6827538013458252;0-2;LSB bit-flip;0
value;newton.c;54;0.995408296585083;0-2;LSB bit-flip;0
value;newton.c;16;1.4247620105743408;0-2;LSB bit-flip;0
value;newton.c;54;0.7975554466247559;0-2;LSB bit-flip;0
value;newton.c;54;1.161548137664795;0-2;LSB bit-flip;0
value;newton.c;16;0.8185696601867676;0-2;LSB bit-flip;0
value;newton.c;54;1.3982956409454346;0-2;LSB bit-flip;0
value;newton.c;54;1.109156847000122;0-2;LSB bit-flip;0
value;newton.c;54;0.7762377262115479;0-2;LSB bit-flip;0
allowed_error;newton.c;54;1.1947331428527832;0-2;LSB bit-flip;0
allowed_error;newton.c;54;1.442521095275879;0-2;LSB bit-flip;0
value;newton.c;54;1.3994629383087158;0-2;LSB bit-flip;0
allowed_error;newton.c;54;1.2316243648529053;0-2;LSB bit-flip;0
allowed_error;newton.c;54;1.2145357131958008;0-2;LSB bit-flip;0
_rtld_local;rtld.c;162;0.19039535522460938;0-2;LSB bit-flip;0
value;newton.c;54;0.9015316963195801;0-2;LSB bit-flip;0
value;newton.c;54;0.8994388580322266;0-2;LSB bit-flip;0
value;newton.c;54;1.1350257396697998;0-2;LSB bit-flip;0
value;newton.c;54;1.2064917087554932;0-2;LSB bit-flip;0
m;newton.c;55;1.0636565685272217;0-2;LSB bit-flip;0
index;newton.c;41;1.1050734519958496;0-2;LSB bit-flip;0
value;newton.c;54;0.7952156066894531;0-2;LSB bit-flip;0
value;newton.c;54;0.9280858039855957;0-2;LSB bit-flip;0
value;newton.c;54;0.6001777648925781;0-2;LSB bit-flip;0
value;newton.c;54;0.8285903930664062;0-2;LSB bit-flip;0
result;newton.c;39;1.1566839218139648;0-2;LSB bit-flip;0
allowed_error;newton.c;54;0.7808170318603516;0-2;LSB bit-flip;0
allowed_error;newton.c;54;0.8335974216461182;0-2;LSB bit-flip;0
result;newton.c;39;1.4847691059112549;0-2;LSB bit-flip;0
value;newton.c;54;0.5999886989593506;0-2;LSB bit-flip;0
index;newton.c;41;1.6710026264190674;0-2;LSB bit-flip;0
value;newton.c;54;0.5698273181915283;0-2;LSB bit-flip;0
result;newton.c;39;1.6198697090148926;0-2;LSB bit-flip;0
value;newton.c;20;0.6815304756164551;0-2;LSB bit-flip;0
value;newton.c;16;0.816892147064209;0-2;LSB bit-flip;0
value;newton.c;16;1.4355847835540771;0-2;LSB bit-flip;0
value;newton.c;54;0.8988158702850342;0-2;LSB bit-flip;0
_rtld_global;rtld.c;140;0.9346373081207275;0-2;LSB bit-flip;0
value;newton.c;54;1.5944442749023438;0-2;LSB bit-flip;0
value;newton.c;54;0.694221019744873;0-2;LSB bit-flip;0
value;newton.c;54;0.35161519050598145;0-2;LSB bit-flip;0
result;newton.c;39;1.3446927070617676;0-2;LSB bit-flip;0
value;newton.c;16;1.1511693000793457;0-2;LSB bit-flip;0
value;newton.c;54;1.2194302082061768;0-2;LSB bit-flip;0
_IO_file_jumps_mmap;fileops.c;1562;0.8054287433624268;0-2;LSB bit-flip;0
value;newton.c;16;0.5300123691558838;0-2;LSB bit-flip;0
value;newton.c;54;1.6474592685699463;0-2;LSB bit-flip;0
value;newton.c;54;1.2008910179138184;0-2;LSB bit-flip;0
index;newton.c;41;1.4962687492370605;0-2;LSB bit-flip;0
value;newton.c;54;1.189603567123413;0-2;LSB bit-flip;0
value;newton.c;54;1.177119255065918;0-2;LSB bit-flip;0
value;newton.c;54;1.3435370922088623;0-2;LSB bit-flip;0
value;newton.c;16;0.9810545444488525;0-2;LSB bit-flip;0
m;newton.c;55;0.8165130615234375;0-2;LSB bit-flip;0
index;newton.c;41;1.7813591957092285;0-2;LSB bit-flip;0
value;newton.c;16;0.7229700088500977;0-2;LSB bit-flip;0
value;newton.c;54;1.0992896556854248;0-2;LSB bit-flip;0
value;newton.c;54;1.2173845767974854;0-2;LSB bit-flip;0
value;newton.c;54;0.8762948513031006;0-2;LSB bit-flip;0
_rtld_local;rtld.c;162;0.8919920921325684;0-2;LSB bit-flip;0
value;newton.c;54;0.7374768257141113;0-2;LSB bit-flip;0
value;newton.c;54;1.404484748840332;0-2;LSB bit-flip;0
value;newton.c;54;1.3808841705322266;0-2;LSB bit-flip;0
value;newton.c;54;1.1609408855438232;0-2;LSB bit-flip;0
value;newton.c;54;0.7110495567321777;0-2;LSB bit-flip;0
value;newton.c;54;0.4477963447570801;0-2;LSB bit-flip;0
value;newton.c;54;0.612825870513916;0-2;LSB bit-flip;0
value;newton.c;54;0.6298108100891113;0-2;LSB bit-flip;0
index;newton.c;41;1.1891775131225586;0-2;LSB bit-flip;0
value;newton.c;16;1.0665030479431152;0-2;LSB bit-flip;0
value;newton.c;54;0.8457345962524414;0-2;LSB bit-flip;0
value;newton.c;16;1.198075771331787;0-2;LSB bit-flip;0
value;newton.c;54;1.2899417877197266;0-2;LSB bit-flip;0
value;newton.c;54;1.387537956237793;0-2;LSB bit-flip;0
index;newton.c;41;1.5951874256134033;0-2;LSB bit-flip;0
value;newton.c;54;1.4636783599853516;0-2;LSB bit-flip;0
index;newton.c;41;0.8366124629974365;0-2;LSB bit-flip;0
index;newton.c;41;0.951385498046875;0-2;LSB bit-flip;0
value;newton.c;54;0.7740552425384521;0-2;LSB bit-flip;0
value;newton.c;54;1.0354514122009277;0-2;LSB bit-flip;0
index;newton.c;41;1.0337331295013428;0-2;LSB bit-flip;0
m;newton.c;55;0.9840707778930664;0-2;LSB bit-flip;0
_rtld_local;rtld.c;162;0.7041327953338623;0-2;LSB bit-flip;0
value;newton.c;54;1.3386189937591553;0-2;LSB bit-flip;0
result;newton.c;39;1.0461599826812744;0-2;LSB bit-flip;0
value;newton.c;54;1.0826647281646729;0-2;LSB bit-flip;0
value;newton.c;54;0.6866612434387207;0-2;LSB bit-flip;0
_rtld_local;rtld.c;162;0.16965556144714355;0-2;LSB bit-flip;0
f_output;newton.c;40;1.0076210498809814;0-2;LSB bit-flip;0
f_output;newton.c;40;1.4476873874664307;0-2;LSB bit-flip;0
value;newton.c;16;1.197291612625122;0-2;LSB bit-flip;0
allowed_error;newton.c;54;1.2389686107635498;0-2;LSB bit-flip;0
value;newton.c;54;1.1010286808013916;0-2;LSB bit-flip;0
value;newton.c;54;1.121060848236084;0-2;LSB bit-flip;0
index;newton.c;41;1.6748881340026855;0-2;LSB bit-flip;0
value;newton.c;16;1.228132963180542;0-2;LSB bit-flip;0
result;newton.c;39;1.516970157623291;0-2;LSB bit-flip;0
allowed_error;newton.c;54;0.7648475170135498;0-2;LSB bit-flip;0
value;newton.c;54;0.43099164962768555;0-2;LSB bit-flip;0
value;newton.c;54;0.7046914100646973;0-2;LSB bit-flip;0
m;newton.c;55;0.6726713180541992;0-2;LSB bit-flip;0
value;newton.c;16;1.2049121856689453;0-2;LSB bit-flip;0
result;newton.c;39;1.0705757141113281;0-2;LSB bit-flip;0
value;newton.c;16;0.5668449401855469;0-2;LSB bit-flip;0
value;newton.c;54;0.6809537410736084;0-2;LSB bit-flip;0
value;newton.c;54;1.2386009693145752;0-2;LSB bit-flip;0
value;newton.c;54;0.9524338245391846;0-2;LSB bit-flip;0
value;newton.c;54;0.34964442253112793;0-2;LSB bit-flip;0
value;newton.c;54;1.3182218074798584;0-2;LSB bit-flip;0
value;newton.c;16;1.0314033031463623;0-2;LSB bit-flip;0
value;newton.c;54;0.6563262939453125;0-2;LSB bit-flip;0
value;newton.c;54;1.4308216571807861;0-2;LSB bit-flip;0
value;newton.c;54;1.448401689529419;0-2;LSB bit-flip;0
allowed_error;newton.c;54;0.7465455532073975;0-2;LSB bit-flip;0
value;newton.c;54;1.0599920749664307;0-2;LSB bit-flip;0
allowed_error;newton.c;54;1.0099749565124512;0-2;LSB bit-flip;0
value;newton.c;54;0.7415957450866699;0-2;LSB bit-flip;0
value;newton.c;54;1.2589812278747559;0-2;LSB bit-flip;0
value;newton.c;54;0.3724830150604248;0-2;LSB bit-flip;0
value;newton.c;54;0.685584306716919;0-2;LSB bit-flip;0
index;newton.c;41;0.8966102600097656;0-2;LSB bit-flip;0
value;newton.c;54;0.9418151378631592;0-2;LSB bit-flip;0
value;newton.c;54;0.9932124614715576;0-2;LSB bit-flip;0
value;newton.c;54;0.918867826461792;0-2;LSB bit-flip;0
index;newton.c;41;0.9005134105682373;0-2;LSB bit-flip;0
value;newton.c;16;1.0271611213684082;0-2;LSB bit-flip;0
value;newton.c;54;1.139510154724121;0-2;LSB bit-flip;0
value;newton.c;54;1.151747703552246;0-2;LSB bit-flip;0
value;newton.c;16;0.809345006942749;0-2;LSB bit-flip;0
value;newton.c;54;1.316511631011963;0-2;LSB bit-flip;0
value;newton.c;16;0.5464897155761719;0-2;LSB bit-flip;0
value;newton.c;54;1.1114118099212646;0-2;LSB bit-flip;0
f_output;newton.c;40;1.4521572589874268;0-2;LSB bit-flip;0
value;newton.c;16;1.0379860401153564;0-2;LSB bit-flip;0
value;newton.c;16;0.8513476848602295;0-2;LSB bit-flip;0
m;newton.c;55;1.2156140804290771;0-2;LSB bit-flip;0
value;newton.c;54;1.1429858207702637;0-2;LSB bit-flip;0
value;newton.c;54;1.2336783409118652;0-2;LSB bit-flip;0
value;newton.c;54;0.9054808616638184;0-2;LSB bit-flip;0
index;newton.c;41;0.8265323638916016;0-2;LSB bit-flip;0
value;newton.c;54;0.5831143856048584;0-2;LSB bit-flip;0
value;newton.c;54;1.2574286460876465;0-2;LSB bit-flip;0
value;newton.c;54;0.8264687061309814;0-2;LSB bit-flip;0
index;newton.c;41;1.5739545822143555;0-2;LSB bit-flip;0
index;newton.c;41;0.8612754344940186;0-2;LSB bit-flip;0
value;newton.c;54;1.5824172496795654;0-2;LSB bit-flip;0
index;newton.c;41;1.5794281959533691;0-2;LSB bit-flip;0
result;newton.c;39;1.1461760997772217;0-2;LSB bit-flip;0
f_output;newton.c;40;0.9796476364135742;0-2;LSB bit-flip;0
f_output;newton.c;40;1.2134552001953125;0-2;LSB bit-flip;0
value;newton.c;54;0.8025705814361572;0-2;LSB bit-flip;0
f_output;newton.c;40;1.413665533065796;0-2;LSB bit-flip;0
result;newton.c;39;1.5824437141418457;0-2;LSB bit-flip;0
value;newton.c;54;1.4132757186889648;0-2;LSB bit-flip;0
value;newton.c;54;0.8845787048339844;0-2;LSB bit-flip;0
value;newton.c;54;0.7216713428497314;0-2;LSB bit-flip;0
_rtld_global;rtld.c;140;1.0503818988800049;0-2;LSB bit-flip;0
value;newton.c;54;0.5061986446380615;0-2;LSB bit-flip;0
value;newton.c;16;1.1567554473876953;0-2;LSB bit-flip;0
value;newton.c;16;1.215970754623413;0-2;LSB bit-flip;0
f_output;newton.c;40;1.132361888885498;0-2;LSB bit-flip;0
value;newton.c;54;1.4256062507629395;0-2;LSB bit-flip;0
f_output;newton.c;40;1.1567471027374268;0-2;LSB bit-flip;0
value;newton.c;54;0.6789889335632324;0-2;LSB bit-flip;0
value;newton.c;54;0.8075339794158936;0-2;LSB bit-flip;0
value;newton.c;54;1.0169718265533447;0-2;LSB bit-flip;0
index;newton.c;41;0.8829982280731201;0-2;LSB bit-flip;0
value;newton.c;54;1.3388094902038574;0-2;LSB bit-flip;0
result;newton.c;39;1.2457475662231445;0-2;LSB bit-flip;0
result;newton.c;39;0.8037161827087402;0-2;LSB bit-flip;0
result;newton.c;39;1.26851487159729;0-2;LSB bit-flip;0
value;newton.c;54;0.4469292163848877;0-2;LSB bit-flip;0
value;newton.c;54;1.4230430126190186;0-2;LSB bit-flip;0
allowed_error;newton.c;54;0.8873836994171143;0-2;LSB bit-flip;0
value;newton.c;54;1.078141212463379;0-2;LSB bit-flip;0
allowed_error;newton.c;54;1.4915382862091064;0-2;LSB bit-flip;0
value;newton.c;54;0.8252522945404053;0-2;LSB bit-flip;0
value;newton.c;54;1.1668272018432617;0-2;LSB bit-flip;0
m;newton.c;55;1.5344688892364502;0-2;LSB bit-flip;0
value;newton.c;54;1.259141206741333;0-2;LSB bit-flip;0
value;newton.c;54;1.6579513549804688;0-2;LSB bit-flip;0
value;newton.c;54;0.8336663246154785;0-2;LSB bit-flip;0
index;newton.c;41;1.4684855937957764;0-2;LSB bit-flip;0
index;newton.c;41;0.9439554214477539;0-2;LSB bit-flip;0
value;newton.c;54;1.1944091320037842;0-2;LSB bit-flip;0
value;newton.c;54;1.4079573154449463;0-2;LSB bit-flip;0
allowed_error;newton.c;54;0.755455493927002;0-2;LSB bit-flip;0
value;newton.c;16;1.0849790573120117;0-2;LSB bit-flip;0
value;newton.c;54;1.3090994358062744;0-2;LSB bit-flip;0
value;newton.c;54;0.9858160018920898;0-2;LSB bit-flip;0
value;newton.c;54;0.8050308227539062;0-2;LSB bit-flip;0
value;newton.c;54;1.1905453205108643;0-2;LSB bit-flip;0
allowed_error;newton.c;54;0.5163021087646484;0-2;LSB bit-flip;0
value;newton.c;54;0.881040096282959;0-2;LSB bit-flip;0
value;newton.c;16;1.3604774475097656;0-2;LSB bit-flip;0
allowed_error;newton.c;54;1.1158533096313477;0-2;LSB bit-flip;0
m;newton.c;55;1.5417160987854004;0-2;LSB bit-flip;0
m;newton.c;55;0.7771189212799072;0-2;LSB bit-flip;0
value;newton.c;16;1.190373420715332;0-2;LSB bit-flip;0
m;newton.c;55;1.0483455657958984;0-2;LSB bit-flip;0
m;newton.c;55;0.8309793472290039;0-2;LSB bit-flip;0
value;newton.c;54;1.1497807502746582;0-2;LSB bit-flip;0
index;newton.c;41;0.8753039836883545;0-2;LSB bit-flip;0
value;newton.c;54;1.4011540412902832;0-2;LSB bit-flip;0
value;newton.c;16;1.4333817958831787;0-2;LSB bit-flip;0
allowed_error;newton.c;54;0.8450636863708496;0-2;LSB bit-flip;0
value;newton.c;54;1.483090877532959;0-2;LSB bit-flip;0
value;newton.c;54;0.7766947746276855;0-2;LSB bit-flip;0
value;newton.c;16;0.9680314064025879;0-2;LSB bit-flip;0
result;newton.c;39;1.72943115234375;0-2;LSB bit-flip;0
value;newton.c;54;1.2865800857543945;0-2;LSB bit-flip;0
result;newton.c;39;1.0548453330993652;0-2;LSB bit-flip;0
m;newton.c;55;0.9906346797943115;0-2;LSB bit-flip;0
m;newton.c;55;1.4014396667480469;0-2;LSB bit-flip;0
value;newton.c;54;1.2954399585723877;0-2;LSB bit-flip;0
value;newton.c;54;1.1263041496276855;0-2;LSB bit-flip;0
value;newton.c;16;0.8908493518829346;0-2;LSB bit-flip;0
value;newton.c;54;1.12939453125;0-2;LSB bit-flip;0
value;newton.c;54;1.370877981185913;0-2;LSB bit-flip;0
value;newton.c;54;1.2882301807403564;0-2;LSB bit-flip;0
value;newton.c;54;0.5968368053436279;0-2;LSB bit-flip;0
value;newton.c;54;0.8370602130889893;0-2;LSB bit-flip;0
allowed_error;newton.c;54;1.1026489734649658;0-2;LSB bit-flip;0
value;newton.c;54;1.1268038749694824;0-2;LSB bit-flip;0
m;newton.c;55;0.9544005393981934;0-2;LSB bit-flip;0
value;newton.c;54;1.1229102611541748;0-2;LSB bit-flip;0
value;newton.c;54;1.1986584663391113;0-2;LSB bit-flip;0
value;newton.c;54;0.7612543106079102;0-2;LSB bit-flip;0
value;newton.c;54;0.639406681060791;0-2;LSB bit-flip;0
index;newton.c;41;1.7748661041259766;0-2;LSB bit-flip;0
value;newton.c;54;1.0157451629638672;0-2;LSB bit-flip;0
allowed_error;newton.c;54;1.397047996520996;0-2;LSB bit-flip;0
value;newton.c;54;1.1664721965789795;0-2;LSB bit-flip;0
value;newton.c;54;1.2604551315307617;0-2;LSB bit-flip;0
value;newton.c;54;0.4547536373138428;0-2;LSB bit-flip;0
value;newton.c;54;1.4269587993621826;0-2;LSB bit-flip;0
value;newton.c;54;1.3220772743225098;0-2;LSB bit-flip;0
allowed_error;newton.c;54;0.8325474262237549;0-2;LSB bit-flip;0
value;newton.c;54;0.8253402709960938;0-2;LSB bit-flip;0
value;newton.c;54;0.6965618133544922;0-2;LSB bit-flip;0
value;newton.c;54;0.8386125564575195;0-2;LSB bit-flip;0
value;newton.c;54;1.3900277614593506;0-2;LSB bit-flip;0
value;newton.c;54;1.1099998950958252;0-2;LSB bit-flip;0
value;newton.c;54;1.504305362701416;0-2;LSB bit-flip;0
value;newton.c;54;1.0113308429718018;0-2;LSB bit-flip;0
value;newton.c;16;0.36148762702941895;0-2;LSB bit-flip;0
value;newton.c;16;1.4348759651184082;0-2;LSB bit-flip;0
value;newton.c;54;1.1042430400848389;0-2;LSB bit-flip;0
f_output;newton.c;40;1.0718517303466797;0-2;LSB bit-flip;0
_rtld_global;rtld.c;140;0.8676810264587402;0-2;LSB bit-flip;0
value;newton.c;16;0.883399248123169;0-2;LSB bit-flip;0
result;newton.c;39;1.0623903274536133;0-2;LSB bit-flip;0
value;newton.c;54;0.424335241317749;0-2;LSB bit-flip;0
value;newton.c;54;1.1611273288726807;0-2;LSB bit-flip;0
value;newton.c;54;0.5586366653442383;0-2;LSB bit-flip;0
value;newton.c;16;1.2437026500701904;0-2;LSB bit-flip;0
value;newton.c;54;1.4631900787353516;0-2;LSB bit-flip;0
value;newton.c;16;1.1362323760986328;0-2;LSB bit-flip;0
value;newton.c;54;0.7054214477539062;0-2;LSB bit-flip;0
m;newton.c;55;1.1555743217468262;0-2;LSB bit-flip;0
value;newton.c;54;1.352342128753662;0-2;LSB bit-flip;0
value;newton.c;54;0.907489538192749;0-2;LSB bit-flip;0
value;newton.c;54;1.0092763900756836;0-2;LSB bit-flip;0
allowed_error;newton.c;54;1.2697367668151855;0-2;LSB bit-flip;0
value;newton.c;54;0.9439306259155273;0-2;LSB bit-flip;0
value;newton.c;54;0.6809711456298828;0-2;LSB bit-flip;0
value;newton.c;54;1.3654727935791016;0-2;LSB bit-flip;0
value;newton.c;54;1.5367121696472168;0-2;LSB bit-flip;0
value;newton.c;54;0.6925830841064453;0-2;LSB bit-flip;0
value;newton.c;54;1.2196662425994873;0-2;LSB bit-flip;0
value;newton.c;54;1.1908128261566162;0-2;LSB bit-flip;0
allowed_error;newton.c;54;0.7885286808013916;0-2;LSB bit-flip;0
value;newton.c;54;0.8936159610748291;0-2;LSB bit-flip;0
value;newton.c;54;1.416304111480713;0-2;LSB bit-flip;0
value;newton.c;54;0.8228662014007568;0-2;LSB bit-flip;0
value;newton.c;54;0.7196757793426514;0-2;LSB bit-flip;0
value;newton.c;54;1.6150872707366943;0-2;LSB bit-flip;0
allowed_error;newton.c;54;1.1406669616699219;0-2;LSB bit-flip;0
value;newton.c;54;0.411907434463501;0-2;LSB bit-flip;0
value;newton.c;54;0.7278008460998535;0-2;LSB bit-flip;0
value;newton.c;54;1.7278695106506348;0-2;LSB bit-flip;0
value;newton.c;54;0.6227502822875977;0-2;LSB bit-flip;0
value;newton.c;54;1.493502140045166;0-2;LSB bit-flip;0
value;newton.c;54;1.5846645832061768;0-2;LSB bit-flip;0
m;newton.c;55;0.7847769260406494;0-2;LSB bit-flip;0
index;newton.c;41;1.6242070198059082;0-2;LSB bit-flip;0
value;newton.c;54;0.945915699005127;0-2;LSB bit-flip;0
value;newton.c;16;0.8190274238586426;0-2;LSB bit-flip;0
value;newton.c;54;0.6781625747680664;0-2;LSB bit-flip;0
value;newton.c;54;0.331024169921875;0-2;LSB bit-flip;0
value;newton.c;54;0.9223217964172363;0-2;LSB bit-flip;0
m;newton.c;55;1.3744566440582275;0-2;LSB bit-flip;0
value;newton.c;54;0.6620140075683594;0-2;LSB bit-flip;0
value;newton.c;54;0.6861345767974854;0-2;LSB bit-flip;0
result;newton.c;39;1.5723652839660645;0-2;LSB bit-flip;0
value;newton.c;54;1.3602635860443115;0-2;LSB bit-flip;0
allowed_error;newton.c;54;0.8345839977264404;0-2;LSB bit-flip;0
value;newton.c;54;1.4925792217254639;0-2;LSB bit-flip;0
value;newton.c;16;0.9395749568939209;0-2;LSB bit-flip;0
allowed_error;newton.c;54;0.9787325859069824;0-2;LSB bit-flip;0
index;newton.c;41;1.4348118305206299;0-2;LSB bit-flip;0
value;newton.c;54;1.4493601322174072;0-2;LSB bit-flip;0
value;newton.c;54;1.6698198318481445;0-2;LSB bit-flip;0
_rtld_local;rtld.c;162;0.6975786685943604;0-2;LSB bit-flip;0
value;newton.c;54;0.9308071136474609;0-2;LSB bit-flip;0
value;newton.c;54;1.035559892654419;0-2;LSB bit-flip;0
value;newton.c;16;1.1280913352966309;0-2;LSB bit-flip;0
value;newton.c;54;0.6438515186309814;0-2;LSB bit-flip;0
value;newton.c;54;1.399855136871338;0-2;LSB bit-flip;0
value;newton.c;54;0.7033512592315674;0-2;LSB bit-flip;0
value;newton.c;54;1.031334638595581;0-2;LSB bit-flip;0
value;newton.c;54;0.5012669563293457;0-2;LSB bit-flip;0
value;newton.c;54;0.7759568691253662;0-2;LSB bit-flip;0
allowed_error;newton.c;54;1.0644986629486084;0-2;LSB bit-flip;0
_rtld_global;rtld.c;140;0.4547445774078369;0-2;LSB bit-flip;0
value;newton.c;54;0.4706432819366455;0-2;LSB bit-flip;0
f_output;newton.c;40;1.5637421607971191;0-2;LSB bit-flip;0
index;newton.c;41;1.7357385158538818;0-2;LSB bit-flip;0
value;newton.c;54;1.2632932662963867;0-2;LSB bit-flip;0
index;newton.c;41;1.456559419631958;0-2;LSB bit-flip;0
value;newton.c;54;0.6196346282958984;0-2;LSB bit-flip;0
value;newton.c;54;1.5779657363891602;0-2;LSB bit-flip;0
value;newton.c;54;0.8630728721618652;0-2;LSB bit-flip;0
index;newton.c;41;1.4103546142578125;0-2;LSB bit-flip;0
m;newton.c;55;1.2440955638885498;0-2;LSB bit-flip;0
value;newton.c;54;0.6763358116149902;0-2;LSB bit-flip;0
index;newton.c;41;1.4895501136779785;0-2;LSB bit-flip;0
value;newton.c;54;1.095426321029663;0-2;LSB bit-flip;0
m;newton.c;55;0.8194975852966309;0-2;LSB bit-flip;0
index;newton.c;41;1.0929679870605469;0-2;LSB bit-flip;0
value;newton.c;54;1.0624380111694336;0-2;LSB bit-flip;0
allowed_error;newton.c;54;0.44472289085388184;0-2;LSB bit-flip;0
