Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model;Detected
result;newton.c;57;0.8189206123352051;0-2;LSB bit-flip;1
allowed_error;newton.c;61;1.0955095291137695;0-2;LSB bit-flip;1
vector;newton.c;57;0.8343076705932617;0-2;LSB bit-flip;1
result;newton.c;57;0.5150060653686523;0-2;LSB bit-flip;1
vector;newton.c;16;0.7810449600219727;0-2;LSB bit-flip;1
value;newton.c;46;1.0572829246520996;0-2;LSB bit-flip;1
value;newton.c;46;1.3217580318450928;0-2;LSB bit-flip;1
value;newton.c;8;0.5947549343109131;0-2;LSB bit-flip;1
i;newton.c;59;0.40384531021118164;0-2;LSB bit-flip;1
value;newton.c;8;1.0686004161834717;0-2;LSB bit-flip;1
result;newton.c;57;1.053574562072754;0-2;LSB bit-flip;1
vector;newton.c;57;0.6239662170410156;0-2;LSB bit-flip;1
value;newton.c;8;0.8688240051269531;0-2;LSB bit-flip;1
allowed_error;newton.c;46;0.4340658187866211;0-2;LSB bit-flip;1
value;newton.c;8;1.129103422164917;0-2;LSB bit-flip;1
value;newton.c;46;0.8358433246612549;0-2;LSB bit-flip;1
value;newton.c;46;1.268233060836792;0-2;LSB bit-flip;1
vector;newton.c;57;0.79006028175354;0-2;LSB bit-flip;1
i;newton.c;59;1.0361132621765137;0-2;LSB bit-flip;1
value;newton.c;8;0.6587259769439697;0-2;LSB bit-flip;1
vector;newton.c;57;0.9517667293548584;0-2;LSB bit-flip;1
value;newton.c;8;1.0719246864318848;0-2;LSB bit-flip;1
result;newton.c;57;1.5644493103027344;0-2;LSB bit-flip;1
vector;newton.c;16;0.396456241607666;0-2;LSB bit-flip;1
allowed_error;newton.c;61;1.6195909976959229;0-2;LSB bit-flip;1
result;newton.c;57;0.9829578399658203;0-2;LSB bit-flip;1
value;newton.c;8;0.759723424911499;0-2;LSB bit-flip;1
allowed_error;newton.c;46;0.9682252407073975;0-2;LSB bit-flip;1
i;newton.c;59;0.6143217086791992;0-2;LSB bit-flip;1
vector;newton.c;57;1.301839828491211;0-2;LSB bit-flip;1
value;newton.c;8;0.3894820213317871;0-2;LSB bit-flip;1
value;newton.c;8;0.9163615703582764;0-2;LSB bit-flip;1
value;newton.c;46;0.8893697261810303;0-2;LSB bit-flip;1
result;newton.c;57;1.7915422916412354;0-2;LSB bit-flip;1
vector;newton.c;57;0.80574631690979;0-2;LSB bit-flip;1
vector;newton.c;57;1.4177665710449219;0-2;LSB bit-flip;1
vector;newton.c;16;0.5642406940460205;0-2;LSB bit-flip;1
value;newton.c;46;1.1845755577087402;0-2;LSB bit-flip;1
vector;newton.c;57;1.080988883972168;0-2;LSB bit-flip;1
value;newton.c;46;1.0199201107025146;0-2;LSB bit-flip;1
vector;newton.c;16;0.9203507900238037;0-2;LSB bit-flip;1
value;newton.c;8;0.626267671585083;0-2;LSB bit-flip;1
value;newton.c;46;0.48789310455322266;0-2;LSB bit-flip;1
allowed_error;newton.c;61;1.0451021194458008;0-2;LSB bit-flip;1
i;newton.c;59;0.5289952754974365;0-2;LSB bit-flip;1
value;newton.c;8;0.27984023094177246;0-2;LSB bit-flip;1
result;newton.c;57;1.8800914287567139;0-2;LSB bit-flip;1
value;newton.c;12;1.8114972114562988;0-2;LSB bit-flip;1
result;newton.c;57;0.40808939933776855;0-2;LSB bit-flip;1
value;newton.c;46;1.2605772018432617;0-2;LSB bit-flip;1
value;newton.c;12;0.855781078338623;0-2;LSB bit-flip;1
value;newton.c;46;0.9188673496246338;0-2;LSB bit-flip;1
i;newton.c;59;1.0716683864593506;0-2;LSB bit-flip;1
result;newton.c;57;0.7670526504516602;0-2;LSB bit-flip;1
value;newton.c;46;0.7984490394592285;0-2;LSB bit-flip;1
value;newton.c;46;0.5017414093017578;0-2;LSB bit-flip;1
value;newton.c;8;0.4188838005065918;0-2;LSB bit-flip;1
vector;newton.c;16;1.3514354228973389;0-2;LSB bit-flip;1
m;newton.c;47;1.0792951583862305;0-2;LSB bit-flip;1
value;newton.c;8;0.8633487224578857;0-2;LSB bit-flip;1
vector;newton.c;16;0.7911677360534668;0-2;LSB bit-flip;1
value;newton.c;46;0.3647191524505615;0-2;LSB bit-flip;1
result;newton.c;57;1.1260929107666016;0-2;LSB bit-flip;1
value;newton.c;46;0.8824918270111084;0-2;LSB bit-flip;1
i;newton.c;59;0.5553514957427979;0-2;LSB bit-flip;1
value;newton.c;46;0.8098869323730469;0-2;LSB bit-flip;1
value;newton.c;46;0.7749509811401367;0-2;LSB bit-flip;1
value;newton.c;46;0.8726341724395752;0-2;LSB bit-flip;1
result;newton.c;57;1.0703709125518799;0-2;LSB bit-flip;1
allowed_error;newton.c;61;0.5716652870178223;0-2;LSB bit-flip;1
value;newton.c;8;1.2195093631744385;0-2;LSB bit-flip;1
result;newton.c;57;1.1510488986968994;0-2;LSB bit-flip;1
i;newton.c;59;1.695040225982666;0-2;LSB bit-flip;1
value;newton.c;46;0.5067992210388184;0-2;LSB bit-flip;1
i;newton.c;59;1.096534013748169;0-2;LSB bit-flip;1
result;newton.c;57;0.6720843315124512;0-2;LSB bit-flip;1
value;newton.c;46;0.4035367965698242;0-2;LSB bit-flip;1
value;newton.c;46;0.9647471904754639;0-2;LSB bit-flip;1
value;newton.c;46;0.9115288257598877;0-2;LSB bit-flip;1
vector;newton.c;16;0.23709750175476074;0-2;LSB bit-flip;1
allowed_error;newton.c;46;0.629478931427002;0-2;LSB bit-flip;1
i;newton.c;59;0.7306263446807861;0-2;LSB bit-flip;1
i;newton.c;59;1.2851109504699707;0-2;LSB bit-flip;1
vector;newton.c;16;0.5691108703613281;0-2;LSB bit-flip;1
vector;newton.c;16;1.191962718963623;0-2;LSB bit-flip;1
result;newton.c;57;1.5583789348602295;0-2;LSB bit-flip;1
value;newton.c;46;0.7508339881896973;0-2;LSB bit-flip;1
result;newton.c;57;0.95654296875;0-2;LSB bit-flip;1
value;newton.c;8;1.1750588417053223;0-2;LSB bit-flip;1
result;newton.c;57;1.4933032989501953;0-2;LSB bit-flip;1
value;newton.c;12;0.5429437160491943;0-2;LSB bit-flip;1
result;newton.c;57;1.3436458110809326;0-2;LSB bit-flip;1
result;newton.c;57;0.651543378829956;0-2;LSB bit-flip;1
value;newton.c;46;1.6527767181396484;0-2;LSB bit-flip;1
value;newton.c;46;1.2572722434997559;0-2;LSB bit-flip;1
value;newton.c;46;0.5901761054992676;0-2;LSB bit-flip;1
value;newton.c;46;1.7639615535736084;0-2;LSB bit-flip;1
result;newton.c;57;1.2233271598815918;0-2;LSB bit-flip;1
vector;newton.c;57;1.067613124847412;0-2;LSB bit-flip;1
i;newton.c;59;0.2768828868865967;0-2;LSB bit-flip;1
result;newton.c;57;1.2746243476867676;0-2;LSB bit-flip;1
value;newton.c;8;1.0188512802124023;0-2;LSB bit-flip;1
vector;newton.c;57;0.8119049072265625;0-2;LSB bit-flip;1
value;newton.c;8;1.4618449211120605;0-2;LSB bit-flip;1
result;newton.c;57;0.37215209007263184;0-2;LSB bit-flip;1
m;newton.c;47;1.8057646751403809;0-2;LSB bit-flip;1
value;newton.c;12;0.8714838027954102;0-2;LSB bit-flip;1
allowed_error;newton.c;46;1.729400634765625;0-2;LSB bit-flip;1
vector;newton.c;57;1.490616798400879;0-2;LSB bit-flip;1
result;newton.c;57;1.8085429668426514;0-2;LSB bit-flip;1
allowed_error;newton.c;46;0.7028560638427734;0-2;LSB bit-flip;1
value;newton.c;46;1.20918607711792;0-2;LSB bit-flip;1
value;newton.c;8;1.2368056774139404;0-2;LSB bit-flip;1
value;newton.c;46;1.7052178382873535;0-2;LSB bit-flip;1
vector;newton.c;16;0.8750004768371582;0-2;LSB bit-flip;1
value;newton.c;8;0.3691132068634033;0-2;LSB bit-flip;1
m;newton.c;47;0.9438667297363281;0-2;LSB bit-flip;1
i;newton.c;59;1.6480438709259033;0-2;LSB bit-flip;1
value;newton.c;46;0.547266960144043;0-2;LSB bit-flip;1
i;newton.c;59;1.0235626697540283;0-2;LSB bit-flip;1
m;newton.c;47;0.5505428314208984;0-2;LSB bit-flip;1
result;newton.c;57;1.2314045429229736;0-2;LSB bit-flip;1
result;newton.c;57;1.0516018867492676;0-2;LSB bit-flip;1
i;newton.c;59;0.43854522705078125;0-2;LSB bit-flip;1
value;newton.c;8;0.5029542446136475;0-2;LSB bit-flip;1
vector;newton.c;16;0.20796823501586914;0-2;LSB bit-flip;1
value;newton.c;8;0.8059287071228027;0-2;LSB bit-flip;1
result;newton.c;57;1.4392426013946533;0-2;LSB bit-flip;1
value;newton.c;8;0.4668097496032715;0-2;LSB bit-flip;1
vector;newton.c;57;0.3910832405090332;0-2;LSB bit-flip;1
value;newton.c;46;0.4570314884185791;0-2;LSB bit-flip;1
value;newton.c;46;1.1324138641357422;0-2;LSB bit-flip;1
vector;newton.c;57;1.0443360805511475;0-2;LSB bit-flip;1
value;newton.c;46;0.6068532466888428;0-2;LSB bit-flip;1
vector;newton.c;16;0.4735395908355713;0-2;LSB bit-flip;1
value;newton.c;46;0.9994065761566162;0-2;LSB bit-flip;1
vector;newton.c;57;0.8684039115905762;0-2;LSB bit-flip;1
value;newton.c;46;0.5395781993865967;0-2;LSB bit-flip;1
value;newton.c;8;0.6597647666931152;0-2;LSB bit-flip;1
value;newton.c;46;1.5672707557678223;0-2;LSB bit-flip;1
vector;newton.c;16;0.280428409576416;0-2;LSB bit-flip;1
value;newton.c;46;0.3581418991088867;0-2;LSB bit-flip;1
value;newton.c;8;0.9178109169006348;0-2;LSB bit-flip;1
vector;newton.c;57;0.9599270820617676;0-2;LSB bit-flip;1
result;newton.c;57;1.0823655128479004;0-2;LSB bit-flip;1
i;newton.c;59;1.074976921081543;0-2;LSB bit-flip;1
value;newton.c;46;0.9391927719116211;0-2;LSB bit-flip;1
allowed_error;newton.c;46;0.9067671298980713;0-2;LSB bit-flip;1
value;newton.c;46;0.9292171001434326;0-2;LSB bit-flip;1
i;newton.c;59;0.37841153144836426;0-2;LSB bit-flip;1
vector;newton.c;16;1.3555271625518799;0-2;LSB bit-flip;1
result;newton.c;57;0.6401505470275879;0-2;LSB bit-flip;1
vector;newton.c;16;0.2085435390472412;0-2;LSB bit-flip;1
vector;newton.c;16;0.7647490501403809;0-2;LSB bit-flip;1
result;newton.c;57;1.1264543533325195;0-2;LSB bit-flip;1
vector;newton.c;16;1.1847789287567139;0-2;LSB bit-flip;1
vector;newton.c;16;0.7312438488006592;0-2;LSB bit-flip;1
value;newton.c;12;0.7317721843719482;0-2;LSB bit-flip;1
value;newton.c;46;0.5362255573272705;0-2;LSB bit-flip;1
result;newton.c;57;1.6444346904754639;0-2;LSB bit-flip;1
result;newton.c;57;1.2281510829925537;0-2;LSB bit-flip;1
result;newton.c;57;1.1795971393585205;0-2;LSB bit-flip;1
vector;newton.c;16;1.3138980865478516;0-2;LSB bit-flip;1
result;newton.c;57;0.9903974533081055;0-2;LSB bit-flip;1
value;newton.c;46;0.6593966484069824;0-2;LSB bit-flip;1
result;newton.c;57;1.5349247455596924;0-2;LSB bit-flip;1
value;newton.c;8;0.4838123321533203;0-2;LSB bit-flip;1
value;newton.c;46;0.809161901473999;0-2;LSB bit-flip;1
vector;newton.c;57;0.7782261371612549;0-2;LSB bit-flip;1
allowed_error;newton.c;46;0.2943916320800781;0-2;LSB bit-flip;1
i;newton.c;59;1.795555591583252;0-2;LSB bit-flip;1
value;newton.c;46;1.4054803848266602;0-2;LSB bit-flip;1
value;newton.c;46;0.9740538597106934;0-2;LSB bit-flip;1
value;newton.c;8;0.44340038299560547;0-2;LSB bit-flip;1
i;newton.c;59;1.2124128341674805;0-2;LSB bit-flip;1
allowed_error;newton.c;46;0.8753132820129395;0-2;LSB bit-flip;1
value;newton.c;8;0.5198218822479248;0-2;LSB bit-flip;1
vector;newton.c;57;1.3440754413604736;0-2;LSB bit-flip;1
result;newton.c;57;1.1489148139953613;0-2;LSB bit-flip;1
vector;newton.c;16;0.7918739318847656;0-2;LSB bit-flip;1
i;newton.c;59;0.9402408599853516;0-2;LSB bit-flip;1
result;newton.c;57;0.6764795780181885;0-2;LSB bit-flip;1
vector;newton.c;16;0.8149809837341309;0-2;LSB bit-flip;1
vector;newton.c;16;1.0535590648651123;0-2;LSB bit-flip;1
value;newton.c;46;1.2132368087768555;0-2;LSB bit-flip;1
result;newton.c;57;0.8914651870727539;0-2;LSB bit-flip;1
value;newton.c;46;0.8798558712005615;0-2;LSB bit-flip;1
result;newton.c;57;1.4845075607299805;0-2;LSB bit-flip;1
value;newton.c;8;1.1641676425933838;0-2;LSB bit-flip;1
value;newton.c;46;0.9428591728210449;0-2;LSB bit-flip;1
i;newton.c;59;0.59671950340271;0-2;LSB bit-flip;1
value;newton.c;12;1.2881813049316406;0-2;LSB bit-flip;1
i;newton.c;59;1.1829135417938232;0-2;LSB bit-flip;1
result;newton.c;57;0.4640023708343506;0-2;LSB bit-flip;1
vector;newton.c;16;1.2454681396484375;0-2;LSB bit-flip;1
value;newton.c;46;0.8177413940429688;0-2;LSB bit-flip;1
vector;newton.c;16;1.0125374794006348;0-2;LSB bit-flip;1
vector;newton.c;57;0.44755029678344727;0-2;LSB bit-flip;1
result;newton.c;57;0.8698816299438477;0-2;LSB bit-flip;1
value;newton.c;46;0.9413812160491943;0-2;LSB bit-flip;1
result;newton.c;57;0.49140381813049316;0-2;LSB bit-flip;1
vector;newton.c;16;1.1654126644134521;0-2;LSB bit-flip;1
result;newton.c;57;0.4503617286682129;0-2;LSB bit-flip;1
last_digit_odd;../include/rounding-mode.h;43;0.8092696666717529;0-2;LSB bit-flip;1
value;newton.c;46;0.4686014652252197;0-2;LSB bit-flip;1
vector;newton.c;16;0.20950818061828613;0-2;LSB bit-flip;1
i;newton.c;59;1.1231880187988281;0-2;LSB bit-flip;1
i;newton.c;59;1.1405980587005615;0-2;LSB bit-flip;1
vector;newton.c;57;0.6627230644226074;0-2;LSB bit-flip;1
value;newton.c;46;0.9858324527740479;0-2;LSB bit-flip;1
value;newton.c;8;1.233407735824585;0-2;LSB bit-flip;1
value;newton.c;8;1.061743974685669;0-2;LSB bit-flip;1
value;newton.c;12;0.5639526844024658;0-2;LSB bit-flip;1
value;newton.c;46;1.2490618228912354;0-2;LSB bit-flip;1
value;newton.c;12;1.060293197631836;0-2;LSB bit-flip;1
result;newton.c;57;1.1191716194152832;0-2;LSB bit-flip;1
result;newton.c;57;1.0516996383666992;0-2;LSB bit-flip;1
i;newton.c;59;0.7554736137390137;0-2;LSB bit-flip;1
vector;newton.c;57;0.9286019802093506;0-2;LSB bit-flip;1
value;newton.c;46;0.6486785411834717;0-2;LSB bit-flip;1
allowed_error;newton.c;61;0.6964678764343262;0-2;LSB bit-flip;1
vector;newton.c;57;0.25273895263671875;0-2;LSB bit-flip;1
result;newton.c;57;0.7553071975708008;0-2;LSB bit-flip;1
vector;newton.c;16;0.7212569713592529;0-2;LSB bit-flip;1
i;newton.c;59;0.9411356449127197;0-2;LSB bit-flip;1
i;newton.c;59;0.518322229385376;0-2;LSB bit-flip;1
result;newton.c;57;0.7419445514678955;0-2;LSB bit-flip;1
value;newton.c;46;1.7457051277160645;0-2;LSB bit-flip;1
vector;newton.c;57;1.649634838104248;0-2;LSB bit-flip;1
result;newton.c;57;1.1724989414215088;0-2;LSB bit-flip;1
i;newton.c;59;1.219848871231079;0-2;LSB bit-flip;1
value;newton.c;46;1.2164053916931152;0-2;LSB bit-flip;1
vector;newton.c;16;1.4175853729248047;0-2;LSB bit-flip;1
value;newton.c;8;1.6209475994110107;0-2;LSB bit-flip;1
vector;newton.c;16;0.42763447761535645;0-2;LSB bit-flip;1
result;newton.c;57;0.44780492782592773;0-2;LSB bit-flip;1
value;newton.c;46;1.040621280670166;0-2;LSB bit-flip;1
vector;newton.c;16;0.19715118408203125;0-2;LSB bit-flip;1
result;newton.c;57;2.018852472305298;0-2;LSB bit-flip;1
vector;newton.c;16;0.4261505603790283;0-2;LSB bit-flip;1
value;newton.c;8;0.43714189529418945;0-2;LSB bit-flip;1
value;newton.c;46;0.6774497032165527;0-2;LSB bit-flip;1
vector;newton.c;16;0.24457526206970215;0-2;LSB bit-flip;1
allowed_error;newton.c;61;1.0579180717468262;0-2;LSB bit-flip;1
result;newton.c;57;0.7866151332855225;0-2;LSB bit-flip;1
value;newton.c;46;1.884552240371704;0-2;LSB bit-flip;1
value;newton.c;46;0.766836404800415;0-2;LSB bit-flip;1
value;newton.c;46;0.3867614269256592;0-2;LSB bit-flip;1
value;newton.c;8;1.3606984615325928;0-2;LSB bit-flip;1
value;newton.c;46;0.3822779655456543;0-2;LSB bit-flip;1
value;newton.c;46;0.47938036918640137;0-2;LSB bit-flip;1
value;newton.c;8;0.9183704853057861;0-2;LSB bit-flip;1
result;newton.c;57;0.65887451171875;0-2;LSB bit-flip;1
value;newton.c;46;1.2771861553192139;0-2;LSB bit-flip;1
value;newton.c;46;1.0836985111236572;0-2;LSB bit-flip;1
result;newton.c;57;0.911384105682373;0-2;LSB bit-flip;1
value;newton.c;46;0.36615514755249023;0-2;LSB bit-flip;1
value;newton.c;8;1.5062177181243896;0-2;LSB bit-flip;1
value;newton.c;8;1.2826480865478516;0-2;LSB bit-flip;1
value;newton.c;8;0.30112338066101074;0-2;LSB bit-flip;1
value;newton.c;46;1.2580811977386475;0-2;LSB bit-flip;1
vector;newton.c;16;0.2903003692626953;0-2;LSB bit-flip;1
value;newton.c;8;0.48586273193359375;0-2;LSB bit-flip;1
vector;newton.c;57;1.3387761116027832;0-2;LSB bit-flip;1
result;newton.c;57;0.8767282962799072;0-2;LSB bit-flip;1
i;newton.c;59;0.8647491931915283;0-2;LSB bit-flip;1
value;newton.c;46;0.3114430904388428;0-2;LSB bit-flip;1
vector;newton.c;16;1.371058464050293;0-2;LSB bit-flip;1
vector;newton.c;57;0.6365368366241455;0-2;LSB bit-flip;1
i;newton.c;59;0.42375779151916504;0-2;LSB bit-flip;1
value;newton.c;46;1.1697111129760742;0-2;LSB bit-flip;1
result;newton.c;57;1.3121848106384277;0-2;LSB bit-flip;1
value;newton.c;46;1.0058131217956543;0-2;LSB bit-flip;1
result;newton.c;57;1.791130542755127;0-2;LSB bit-flip;1
result;newton.c;57;0.5787105560302734;0-2;LSB bit-flip;1
value;newton.c;8;0.5441274642944336;0-2;LSB bit-flip;1
result;newton.c;57;1.2758934497833252;0-2;LSB bit-flip;1
result;newton.c;57;1.4430391788482666;0-2;LSB bit-flip;1
value;newton.c;8;1.105828046798706;0-2;LSB bit-flip;1
vector;newton.c;16;0.5973355770111084;0-2;LSB bit-flip;1
value;newton.c;46;1.734306812286377;0-2;LSB bit-flip;1
vector;newton.c;16;0.3972642421722412;0-2;LSB bit-flip;1
result;newton.c;57;1.0419163703918457;0-2;LSB bit-flip;1
vector;newton.c;57;1.0840301513671875;0-2;LSB bit-flip;1
value;newton.c;46;1.4765141010284424;0-2;LSB bit-flip;1
result;newton.c;57;0.7800450325012207;0-2;LSB bit-flip;1
vector;newton.c;16;0.2709200382232666;0-2;LSB bit-flip;1
result;newton.c;57;1.3265407085418701;0-2;LSB bit-flip;1
allowed_error;newton.c;46;1.4572081565856934;0-2;LSB bit-flip;1
result;newton.c;57;0.8517968654632568;0-2;LSB bit-flip;1
vector;newton.c;57;1.4926323890686035;0-2;LSB bit-flip;1
vector;newton.c;57;1.158055305480957;0-2;LSB bit-flip;1
value;newton.c;46;0.5515027046203613;0-2;LSB bit-flip;1
i;newton.c;59;0.5237505435943604;0-2;LSB bit-flip;1
value;newton.c;46;1.6731243133544922;0-2;LSB bit-flip;1
value;newton.c;46;1.2402453422546387;0-2;LSB bit-flip;1
result;newton.c;57;0.4598557949066162;0-2;LSB bit-flip;1
result;newton.c;57;0.8375473022460938;0-2;LSB bit-flip;1
result;newton.c;57;0.7276027202606201;0-2;LSB bit-flip;1
vector;newton.c;57;0.5370509624481201;0-2;LSB bit-flip;1
value;newton.c;46;0.7207779884338379;0-2;LSB bit-flip;1
result;newton.c;57;1.7409017086029053;0-2;LSB bit-flip;1
value;newton.c;46;0.46141648292541504;0-2;LSB bit-flip;1
value;newton.c;8;1.75600004196167;0-2;LSB bit-flip;1
value;newton.c;8;1.3353421688079834;0-2;LSB bit-flip;1
vector;newton.c;16;0.8530268669128418;0-2;LSB bit-flip;1
value;newton.c;46;0.7416021823883057;0-2;LSB bit-flip;1
vector;newton.c;57;0.19618487358093262;0-2;LSB bit-flip;1
vector;newton.c;57;0.8982465267181396;0-2;LSB bit-flip;1
i;newton.c;59;1.1389665603637695;0-2;LSB bit-flip;1
result;newton.c;57;1.7674646377563477;0-2;LSB bit-flip;1
vector;newton.c;57;0.8539872169494629;0-2;LSB bit-flip;1
value;newton.c;8;1.0352606773376465;0-2;LSB bit-flip;1
result;newton.c;57;1.2122902870178223;0-2;LSB bit-flip;1
result;newton.c;57;0.7660586833953857;0-2;LSB bit-flip;1
i;newton.c;59;1.76338529586792;0-2;LSB bit-flip;1
value;newton.c;46;0.9818935394287109;0-2;LSB bit-flip;1
value;newton.c;8;1.1943385601043701;0-2;LSB bit-flip;1
value;newton.c;8;1.4264261722564697;0-2;LSB bit-flip;1
vector;newton.c;57;1.484785795211792;0-2;LSB bit-flip;1
result;newton.c;57;1.1251192092895508;0-2;LSB bit-flip;1
vector;newton.c;16;0.5217030048370361;0-2;LSB bit-flip;1
allowed_error;newton.c;46;1.774906873703003;0-2;LSB bit-flip;1
allowed_error;newton.c;61;0.44149136543273926;0-2;LSB bit-flip;1
vector;newton.c;57;1.5852737426757812;0-2;LSB bit-flip;1
value;newton.c;12;1.1291441917419434;0-2;LSB bit-flip;1
value;newton.c;46;0.7155365943908691;0-2;LSB bit-flip;1
result;newton.c;57;1.0145773887634277;0-2;LSB bit-flip;1
value;newton.c;46;1.614837884902954;0-2;LSB bit-flip;1
allowed_error;newton.c;61;0.9427103996276855;0-2;LSB bit-flip;1
allowed_error;newton.c;46;1.752601146697998;0-2;LSB bit-flip;1
result;newton.c;57;0.8240885734558105;0-2;LSB bit-flip;1
i;newton.c;59;1.0688426494598389;0-2;LSB bit-flip;1
result;newton.c;57;1.5354588031768799;0-2;LSB bit-flip;1
vector;newton.c;57;1.2254414558410645;0-2;LSB bit-flip;1
i;newton.c;59;1.4713194370269775;0-2;LSB bit-flip;1
i;newton.c;59;0.6184093952178955;0-2;LSB bit-flip;1
value;newton.c;46;0.7220854759216309;0-2;LSB bit-flip;1
i;newton.c;59;1.0710623264312744;0-2;LSB bit-flip;1
value;newton.c;46;1.1971378326416016;0-2;LSB bit-flip;1
value;newton.c;46;1.0797197818756104;0-2;LSB bit-flip;1
f_input;newton.c;17;1.2930328845977783;0-2;LSB bit-flip;1
i;newton.c;59;0.5500466823577881;0-2;LSB bit-flip;1
i;newton.c;59;1.2275702953338623;0-2;LSB bit-flip;1
value;newton.c;46;1.3310885429382324;0-2;LSB bit-flip;1
result;newton.c;57;1.3382086753845215;0-2;LSB bit-flip;1
i;newton.c;59;1.5345289707183838;0-2;LSB bit-flip;1
value;newton.c;46;0.7712643146514893;0-2;LSB bit-flip;1
result;newton.c;57;0.9396088123321533;0-2;LSB bit-flip;1
value;newton.c;46;1.2667803764343262;0-2;LSB bit-flip;1
result;newton.c;57;0.4216787815093994;0-2;LSB bit-flip;1
result;newton.c;57;1.078089952468872;0-2;LSB bit-flip;1
value;newton.c;8;0.6150445938110352;0-2;LSB bit-flip;1
vector;newton.c;16;1.1900770664215088;0-2;LSB bit-flip;1
i;newton.c;59;0.8309764862060547;0-2;LSB bit-flip;1
vector;newton.c;57;0.3654036521911621;0-2;LSB bit-flip;1
vector;newton.c;57;1.1188628673553467;0-2;LSB bit-flip;1
value;newton.c;46;0.4566335678100586;0-2;LSB bit-flip;1
value;newton.c;46;0.5899348258972168;0-2;LSB bit-flip;1
value;newton.c;8;1.3738822937011719;0-2;LSB bit-flip;1
value;newton.c;46;0.33653903007507324;0-2;LSB bit-flip;1
value;newton.c;46;0.6556334495544434;0-2;LSB bit-flip;1
value;newton.c;46;1.170639991760254;0-2;LSB bit-flip;1
value;newton.c;46;0.9565291404724121;0-2;LSB bit-flip;1
vector;newton.c;16;1.0398545265197754;0-2;LSB bit-flip;1
result;newton.c;57;1.2107658386230469;0-2;LSB bit-flip;1
value;newton.c;46;0.9262120723724365;0-2;LSB bit-flip;1
value;newton.c;8;0.32970666885375977;0-2;LSB bit-flip;1
i;newton.c;59;0.7998154163360596;0-2;LSB bit-flip;1
result;newton.c;57;1.0119075775146484;0-2;LSB bit-flip;1
value;newton.c;46;1.6108756065368652;0-2;LSB bit-flip;1
i;newton.c;59;0.8243057727813721;0-2;LSB bit-flip;1
result;newton.c;57;1.712437391281128;0-2;LSB bit-flip;1
vector;newton.c;16;0.8512506484985352;0-2;LSB bit-flip;1
value;newton.c;8;1.1072373390197754;0-2;LSB bit-flip;1
value;newton.c;46;0.8189611434936523;0-2;LSB bit-flip;1
vector;newton.c;16;1.208162546157837;0-2;LSB bit-flip;1
i;newton.c;59;1.195951223373413;0-2;LSB bit-flip;1
vector;newton.c;57;1.0380563735961914;0-2;LSB bit-flip;1
i;newton.c;59;1.1506712436676025;0-2;LSB bit-flip;1
result;newton.c;57;1.221447467803955;0-2;LSB bit-flip;1
value;newton.c;46;0.6533000469207764;0-2;LSB bit-flip;1
value;newton.c;8;1.0753254890441895;0-2;LSB bit-flip;1
vector;newton.c;16;1.0950508117675781;0-2;LSB bit-flip;1
value;newton.c;8;1.28153395652771;0-2;LSB bit-flip;1
value;newton.c;8;0.7069807052612305;0-2;LSB bit-flip;1
vector;newton.c;57;0.9374711513519287;0-2;LSB bit-flip;1
vector;newton.c;16;0.8344161510467529;0-2;LSB bit-flip;1
result;newton.c;57;1.477858304977417;0-2;LSB bit-flip;1
value;newton.c;46;1.6787710189819336;0-2;LSB bit-flip;1
result;newton.c;57;1.0901801586151123;0-2;LSB bit-flip;1
result;newton.c;57;1.2503314018249512;0-2;LSB bit-flip;1
value;newton.c;46;1.3710062503814697;0-2;LSB bit-flip;1
value;newton.c;46;0.4278841018676758;0-2;LSB bit-flip;1
vector;newton.c;16;0.8408966064453125;0-2;LSB bit-flip;1
value;newton.c;46;0.668565034866333;0-2;LSB bit-flip;1
vector;newton.c;16;0.44443535804748535;0-2;LSB bit-flip;1
result;newton.c;57;1.0937931537628174;0-2;LSB bit-flip;1
value;newton.c;46;1.330721378326416;0-2;LSB bit-flip;1
vector;newton.c;16;1.6601238250732422;0-2;LSB bit-flip;1
value;newton.c;8;1.458305835723877;0-2;LSB bit-flip;1
result;newton.c;57;0.5161755084991455;0-2;LSB bit-flip;1
value;newton.c;8;0.3699464797973633;0-2;LSB bit-flip;1
value;newton.c;46;1.8110055923461914;0-2;LSB bit-flip;1
vector;newton.c;57;0.9258508682250977;0-2;LSB bit-flip;1
i;newton.c;59;0.9588651657104492;0-2;LSB bit-flip;1
vector;newton.c;57;0.9694397449493408;0-2;LSB bit-flip;1
vector;newton.c;16;0.5849616527557373;0-2;LSB bit-flip;1
result;newton.c;57;1.7375590801239014;0-2;LSB bit-flip;1
vector;newton.c;16;0.5554032325744629;0-2;LSB bit-flip;1
value;newton.c;8;0.5802538394927979;0-2;LSB bit-flip;1
vector;newton.c;16;0.42260026931762695;0-2;LSB bit-flip;1
value;newton.c;46;0.6641945838928223;0-2;LSB bit-flip;1
value;newton.c;46;0.61505126953125;0-2;LSB bit-flip;1
value;newton.c;8;1.0335321426391602;0-2;LSB bit-flip;1
vector;newton.c;16;0.9002306461334229;0-2;LSB bit-flip;1
result;newton.c;57;1.6794402599334717;0-2;LSB bit-flip;1
exponent;strtod_l.c;484;0.4901607036590576;0-2;LSB bit-flip;1
value;newton.c;46;0.7466988563537598;0-2;LSB bit-flip;1
